"MacroTrends Data Download"
"SCHW - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
1989-06-30,0.1690,0.1690,0.1633,0.1690,2061293
1989-07-03,0.1690,0.1748,0.1690,0.1729,1167585
1989-07-05,0.1767,0.1805,0.1748,0.1805,1137878
1989-07-06,0.1824,0.1864,0.1824,0.1864,4107915
1989-07-07,0.1864,0.1921,0.1864,0.1882,5156992
1989-07-10,0.1882,0.1959,0.1882,0.1939,2131505
1989-07-11,0.1959,0.1959,0.1939,0.1939,1433715
1989-07-12,0.1939,0.1959,0.1939,0.1959,1183805
1989-07-13,0.1939,0.1959,0.1939,0.1959,1360815
1989-07-14,0.1939,0.1959,0.1921,0.1939,3264280
1989-07-17,0.1959,0.2036,0.1939,0.1997,2176202
1989-07-18,0.2036,0.2133,0.2017,0.2113,1848015
1989-07-19,0.2343,0.2343,0.2151,0.2285,5868313
1989-07-20,0.2343,0.2382,0.2323,0.2323,5205607
1989-07-21,0.2343,0.2343,0.2248,0.2266,1787417
1989-07-24,0.2248,0.2248,0.2228,0.2248,1495817
1989-07-25,0.2228,0.2266,0.2228,0.2248,1368880
1989-07-26,0.2252,0.2252,0.2212,0.2252,838213
1989-07-27,0.2271,0.2386,0.2271,0.2368,2095192
1989-07-28,0.2348,0.2443,0.2309,0.2406,3985215
1989-07-31,0.2443,0.2540,0.2425,0.2540,2741678
1989-08-01,0.2559,0.2617,0.2522,0.2522,6969878
1989-08-02,0.2522,0.2579,0.2522,0.2522,2868615
1989-08-03,0.2540,0.2540,0.2463,0.2483,1725315
1989-08-04,0.2502,0.2502,0.2368,0.2406,1876492
1989-08-07,0.2425,0.2483,0.2425,0.2443,2151917
1989-08-08,0.2463,0.2463,0.2425,0.2443,928792
1989-08-09,0.2443,0.2443,0.2425,0.2425,1405193
1989-08-10,0.2406,0.2443,0.2348,0.2443,1952080
1989-08-11,0.2443,0.2463,0.2309,0.2348,3318317
1989-08-14,0.2368,0.2386,0.2348,0.2348,1093500
1989-08-15,0.2368,0.2368,0.2271,0.2348,3146683
1989-08-16,0.2328,0.2348,0.2289,0.2289,2198983
1989-08-17,0.2289,0.2309,0.2252,0.2289,1915493
1989-08-18,0.2289,0.2309,0.2271,0.2289,959683
1989-08-21,0.2309,0.2309,0.2289,0.2289,1147492
1989-08-22,0.2271,0.2271,0.2194,0.2212,2406885
1989-08-23,0.2212,0.2309,0.2212,0.2309,1094685
1989-08-24,0.2328,0.2425,0.2328,0.2406,2352893
1989-08-25,0.2425,0.2502,0.2425,0.2443,5771083
1989-08-28,0.2463,0.2502,0.2406,0.2443,3215710
1989-08-29,0.2406,0.2443,0.2386,0.2443,3306015
1989-08-30,0.2463,0.2463,0.2443,0.2443,413115
1989-08-31,0.2463,0.2463,0.2425,0.2425,1082702
1989-09-01,0.2386,0.2425,0.2386,0.2386,1767005
1989-09-05,0.2406,0.2443,0.2406,0.2425,572402
1989-09-06,0.2443,0.2443,0.2348,0.2406,1879180
1989-09-07,0.2425,0.2425,0.2386,0.2406,1232420
1989-09-08,0.2425,0.2425,0.2406,0.2425,365685
1989-09-11,0.2406,0.2406,0.2386,0.2386,390015
1989-09-12,0.2406,0.2425,0.2386,0.2406,1385100
1989-09-13,0.2406,0.2406,0.2348,0.2368,657285
1989-09-14,0.2348,0.2368,0.2232,0.2289,2459692
1989-09-15,0.2271,0.2289,0.2212,0.2212,2042385
1989-09-18,0.2252,0.2252,0.2174,0.2232,1475405
1989-09-19,0.2212,0.2252,0.2212,0.2252,1665902
1989-09-20,0.2271,0.2289,0.2252,0.2252,510300
1989-09-21,0.2271,0.2289,0.2252,0.2271,1223080
1989-09-22,0.2309,0.2309,0.2289,0.2309,426602
1989-09-25,0.2271,0.2289,0.2271,0.2289,190178
1989-09-26,0.2289,0.2289,0.2194,0.2232,5195993
1989-09-27,0.2212,0.2212,0.2155,0.2174,2770200
1989-09-28,0.2155,0.2155,0.2078,0.2117,1447202
1989-09-29,0.2117,0.2155,0.2117,0.2155,791102
1989-10-02,0.2174,0.2174,0.2117,0.2155,1738802
1989-10-03,0.2155,0.2271,0.2155,0.2271,1466110
1989-10-04,0.2289,0.2289,0.2252,0.2252,1196107
1989-10-05,0.2271,0.2271,0.2252,0.2271,2022292
1989-10-06,0.2271,0.2309,0.2271,0.2271,1694105
1989-10-09,0.2271,0.2271,0.2252,0.2271,603293
1989-10-10,0.2271,0.2271,0.2212,0.2212,931480
1989-10-11,0.2212,0.2212,0.2174,0.2174,810010
1989-10-12,0.2194,0.2194,0.2155,0.2155,600605
1989-10-13,0.2174,0.2194,0.1963,0.1963,2389480
1989-10-16,0.1809,0.1904,0.1789,0.1904,7589710
1989-10-17,0.1943,0.1963,0.1848,0.1904,4892410
1989-10-18,0.1848,0.1904,0.1848,0.1904,850515
1989-10-19,0.1925,0.2001,0.1868,0.1983,1397083
1989-10-20,0.2001,0.2098,0.2001,0.2098,1410615
1989-10-23,0.2098,0.2155,0.2078,0.2098,1532085
1989-10-24,0.2137,0.2137,0.2040,0.2058,2016915
1989-10-25,0.2058,0.2078,0.2058,0.2058,299710
1989-10-26,0.2045,0.2063,0.1968,0.1968,2969992
1989-10-27,0.1948,0.1948,0.1909,0.1929,6809407
1989-10-30,0.1948,0.1988,0.1948,0.1968,656100
1989-10-31,0.1968,0.2006,0.1968,0.2006,1641617
1989-11-01,0.2026,0.2026,0.2006,0.2006,199792
1989-11-02,0.2026,0.2026,0.1988,0.2006,364500
1989-11-03,0.1988,0.2006,0.1968,0.1968,408878
1989-11-06,0.1968,0.1988,0.1929,0.1929,892205
1989-11-07,0.1929,0.1948,0.1909,0.1948,1293292
1989-11-08,0.1948,0.2045,0.1929,0.2006,1259393
1989-11-09,0.2006,0.2063,0.2006,0.2063,1514680
1989-11-10,0.2063,0.2103,0.2063,0.2083,1077280
1989-11-13,0.2083,0.2083,0.2063,0.2063,394207
1989-11-14,0.2063,0.2103,0.2063,0.2083,1402505
1989-11-15,0.2083,0.2103,0.2063,0.2083,1615783
1989-11-16,0.2063,0.2083,0.2045,0.2045,2198983
1989-11-17,0.2045,0.2063,0.2045,0.2045,145800
1989-11-20,0.2006,0.2026,0.2006,0.2006,481778
1989-11-21,0.2006,0.2045,0.1988,0.2006,967793
1989-11-22,0.2006,0.2006,0.1968,0.1988,317115
1989-11-24,0.1988,0.2026,0.1988,0.2006,758707
1989-11-27,0.1968,0.1988,0.1929,0.1968,2467802
1989-11-28,0.1988,0.1988,0.1948,0.1968,1596920
1989-11-29,0.1948,0.2006,0.1948,0.1948,1742720
1989-11-30,0.1948,0.1968,0.1929,0.1929,1074592
1989-12-01,0.1909,0.1929,0.1890,0.1909,6562185
1989-12-04,0.1909,0.1968,0.1909,0.1968,631815
1989-12-05,0.1988,0.2142,0.1968,0.2063,3225005
1989-12-06,0.2063,0.2218,0.2045,0.2218,2316580
1989-12-07,0.2218,0.2276,0.2199,0.2258,1730692
1989-12-08,0.2258,0.2276,0.2238,0.2258,1232420
1989-12-11,0.2258,0.2258,0.2179,0.2199,510300
1989-12-12,0.2179,0.2218,0.2161,0.2199,1652415
1989-12-13,0.2199,0.2295,0.2199,0.2295,1629315
1989-12-14,0.2295,0.2295,0.2258,0.2276,603293
1989-12-15,0.2276,0.2295,0.2238,0.2295,722120
1989-12-18,0.2276,0.2315,0.2199,0.2199,1530900
1989-12-19,0.2161,0.2161,0.2083,0.2103,2370617
1989-12-20,0.2122,0.2142,0.2103,0.2142,766817
1989-12-21,0.2142,0.2142,0.2122,0.2142,202480
1989-12-22,0.2122,0.2161,0.2103,0.2161,1439092
1989-12-26,0.2142,0.2142,0.2122,0.2122,211820
1989-12-27,0.2122,0.2142,0.2122,0.2122,146985
1989-12-28,0.2122,0.2142,0.2083,0.2142,965105
1989-12-29,0.2122,0.2161,0.2122,0.2142,985517
1990-01-02,0.2161,0.2179,0.2142,0.2179,499502
1990-01-03,0.2238,0.2295,0.2218,0.2276,1603800
1990-01-04,0.2295,0.2315,0.2258,0.2258,839717
1990-01-05,0.2258,0.2295,0.2258,0.2258,1421413
1990-01-08,0.2258,0.2333,0.2258,0.2315,1848015
1990-01-09,0.2333,0.2333,0.2276,0.2276,2296213
1990-01-10,0.2276,0.2295,0.2258,0.2258,402317
1990-01-11,0.2258,0.2276,0.2258,0.2276,272692
1990-01-12,0.2258,0.2258,0.2199,0.2218,2151917
1990-01-15,0.2179,0.2179,0.2122,0.2142,3662405
1990-01-16,0.2122,0.2179,0.2083,0.2179,2061293
1990-01-17,0.2218,0.2258,0.2199,0.2218,1676700
1990-01-18,0.2238,0.2238,0.2161,0.2199,1050307
1990-01-19,0.2238,0.2258,0.2218,0.2238,1069215
1990-01-22,0.2258,0.2258,0.2179,0.2199,1584892
1990-01-23,0.2199,0.2218,0.2161,0.2161,1451120
1990-01-24,0.2142,0.2142,0.2122,0.2122,503420
1990-01-25,0.2122,0.2142,0.2122,0.2142,345592
1990-01-26,0.2127,0.2165,0.2088,0.2088,7593583
1990-01-29,0.2108,0.2108,0.2068,0.2068,4290302
1990-01-30,0.2068,0.2068,0.2049,0.2068,1993815
1990-01-31,0.2068,0.2088,0.2068,0.2088,1337715
1990-02-01,0.2088,0.2165,0.2088,0.2165,1750785
1990-02-02,0.2147,0.2165,0.2127,0.2127,153910
1990-02-05,0.2088,0.2127,0.2088,0.2127,627578
1990-02-06,0.2127,0.2127,0.2108,0.2127,639880
1990-02-07,0.2108,0.2165,0.2108,0.2147,572402
1990-02-08,0.2147,0.2184,0.2147,0.2184,357620
1990-02-09,0.2184,0.2263,0.2184,0.2263,1320310
1990-02-12,0.2223,0.2243,0.2223,0.2243,1256705
1990-02-13,0.2281,0.2281,0.2243,0.2263,923415
1990-02-14,0.2281,0.2339,0.2281,0.2300,4950320
1990-02-15,0.2281,0.2320,0.2281,0.2300,1611910
1990-02-16,0.2339,0.2379,0.2320,0.2339,2358315
1990-02-20,0.2320,0.2320,0.2263,0.2281,1082702
1990-02-21,0.2263,0.2281,0.2243,0.2281,867920
1990-02-22,0.2300,0.2359,0.2281,0.2339,3081893
1990-02-23,0.2320,0.2320,0.2300,0.2320,839717
1990-02-26,0.2281,0.2320,0.2281,0.2320,996315
1990-02-27,0.2281,0.2300,0.2281,0.2281,486015
1990-02-28,0.2281,0.2359,0.2281,0.2359,1220392
1990-03-01,0.2359,0.2475,0.2359,0.2455,2941515
1990-03-02,0.2513,0.2591,0.2495,0.2495,9999283
1990-03-05,0.2513,0.2533,0.2495,0.2513,4709978
1990-03-06,0.2495,0.2725,0.2495,0.2725,3881105
1990-03-07,0.2707,0.2745,0.2629,0.2687,6088517
1990-03-08,0.2687,0.2765,0.2668,0.2765,2745915
1990-03-09,0.2725,0.2725,0.2649,0.2687,3646185
1990-03-12,0.2687,0.2725,0.2668,0.2687,3925802
1990-03-13,0.2687,0.2765,0.2687,0.2725,2552685
1990-03-14,0.2707,0.2725,0.2668,0.2668,4865392
1990-03-15,0.2687,0.2687,0.2649,0.2649,4272578
1990-03-16,0.2668,0.2668,0.2649,0.2649,1648178
1990-03-19,0.2649,0.2649,0.2591,0.2609,3069910
1990-03-20,0.2609,0.2668,0.2609,0.2629,2544620
1990-03-21,0.2609,0.2649,0.2609,0.2649,2134193
1990-03-22,0.2629,0.2629,0.2591,0.2591,2158478
1990-03-23,0.2591,0.2629,0.2591,0.2609,1980283
1990-03-26,0.2609,0.2649,0.2609,0.2629,886783
1990-03-27,0.2649,0.2649,0.2629,0.2629,535815
1990-03-28,0.2649,0.2649,0.2629,0.2649,2486710
1990-03-29,0.2629,0.2629,0.2609,0.2609,445510
1990-03-30,0.2629,0.2629,0.2609,0.2629,886783
1990-04-02,0.2609,0.2609,0.2552,0.2552,3365383
1990-04-03,0.2552,0.2571,0.2513,0.2571,7830007
1990-04-04,0.2591,0.2649,0.2591,0.2629,2114100
1990-04-05,0.2629,0.2649,0.2629,0.2649,1896585
1990-04-06,0.2668,0.2687,0.2629,0.2629,948885
1990-04-09,0.2629,0.2649,0.2591,0.2591,1888520
1990-04-10,0.2591,0.2649,0.2591,0.2629,365685
1990-04-11,0.2629,0.2649,0.2609,0.2629,2024980
1990-04-12,0.2629,0.2629,0.2609,0.2609,510300
1990-04-16,0.2649,0.2649,0.2609,0.2609,967793
1990-04-17,0.2591,0.2591,0.2571,0.2591,486015
1990-04-18,0.2571,0.2591,0.2455,0.2455,1459185
1990-04-19,0.2320,0.2397,0.2281,0.2359,7720520
1990-04-20,0.2339,0.2417,0.2320,0.2379,5730578
1990-04-23,0.2320,0.2359,0.2320,0.2339,1785913
1990-04-24,0.2379,0.2397,0.2379,0.2379,1587580
1990-04-25,0.2363,0.2441,0.2343,0.2441,673505
1990-04-26,0.2324,0.2324,0.2304,0.2324,1360815
1990-04-27,0.2324,0.2343,0.2304,0.2324,1113593
1990-04-30,0.2324,0.2343,0.2324,0.2343,376483
1990-05-01,0.2304,0.2422,0.2304,0.2343,1871115
1990-05-02,0.2343,0.2363,0.2324,0.2324,503420
1990-05-03,0.2343,0.2402,0.2343,0.2402,1575278
1990-05-04,0.2422,0.2459,0.2402,0.2459,3726010
1990-05-07,0.2459,0.2500,0.2459,0.2479,1058417
1990-05-08,0.2479,0.2500,0.2459,0.2459,1469983
1990-05-09,0.2459,0.2459,0.2422,0.2459,639880
1990-05-10,0.2459,0.2479,0.2441,0.2441,4503580
1990-05-11,0.2479,0.2557,0.2479,0.2557,3616478
1990-05-14,0.2596,0.2654,0.2596,0.2614,2450078
1990-05-15,0.2614,0.2614,0.2596,0.2614,1520102
1990-05-16,0.2596,0.2596,0.2479,0.2518,1903510
1990-05-17,0.2518,0.2575,0.2518,0.2557,886783
1990-05-18,0.2596,0.2596,0.2538,0.2538,749093
1990-05-21,0.2538,0.2575,0.2538,0.2538,3061800
1990-05-22,0.2557,0.2596,0.2402,0.2575,1660480
1990-05-23,0.2575,0.2575,0.2538,0.2538,1641617
1990-05-24,0.2538,0.2538,0.2518,0.2518,1447202
1990-05-25,0.2479,0.2479,0.2459,0.2459,494080
1990-05-29,0.2441,0.2441,0.2422,0.2441,1086620
1990-05-30,0.2422,0.2459,0.2422,0.2441,1806280
1990-05-31,0.2422,0.2459,0.2422,0.2441,2535280
1990-06-01,0.2459,0.2518,0.2441,0.2518,4284880
1990-06-04,0.2518,0.2538,0.2518,0.2518,1069215
1990-06-05,0.2518,0.2575,0.2500,0.2538,1730692
1990-06-06,0.2538,0.2538,0.2500,0.2518,335978
1990-06-07,0.2538,0.2538,0.2500,0.2500,255013
1990-06-08,0.2479,0.2500,0.2479,0.2479,230683
1990-06-11,0.2441,0.2441,0.2363,0.2422,5140817
1990-06-12,0.2402,0.2422,0.2383,0.2402,831607
1990-06-13,0.2402,0.2441,0.2402,0.2402,603293
1990-06-14,0.2383,0.2402,0.2383,0.2383,467107
1990-06-15,0.2402,0.2422,0.2383,0.2383,576320
1990-06-18,0.2422,0.2422,0.2363,0.2363,631815
1990-06-19,0.2363,0.2383,0.2363,0.2383,928792
1990-06-20,0.2363,0.2383,0.2363,0.2383,457493
1990-06-21,0.2363,0.2363,0.2363,0.2363,2212515
1990-06-22,0.2363,0.2441,0.2363,0.2422,1596920
1990-06-25,0.2422,0.2422,0.2402,0.2402,664210
1990-06-26,0.2422,0.2422,0.2402,0.2402,1360815
1990-06-27,0.2402,0.2422,0.2402,0.2422,207902
1990-06-28,0.2422,0.2479,0.2402,0.2459,947700
1990-06-29,0.2479,0.2479,0.2363,0.2363,2836220
1990-07-02,0.2383,0.2402,0.2383,0.2383,146985
1990-07-03,0.2402,0.2402,0.2383,0.2383,4932915
1990-07-05,0.2363,0.2363,0.2286,0.2304,1313385
1990-07-06,0.2304,0.2304,0.2247,0.2286,1275613
1990-07-09,0.2286,0.2304,0.2267,0.2267,773378
1990-07-10,0.2247,0.2247,0.2092,0.2131,3470678
1990-07-11,0.2112,0.2131,0.2072,0.2131,3492320
1990-07-12,0.2151,0.2267,0.2151,0.2267,1949392
1990-07-13,0.2304,0.2479,0.2304,0.2459,7343992
1990-07-16,0.2441,0.2479,0.2422,0.2479,2443517
1990-07-17,0.2479,0.2557,0.2479,0.2479,5771083
1990-07-18,0.2479,0.2518,0.2441,0.2441,3081893
1990-07-19,0.2441,0.2459,0.2343,0.2363,2982020
1990-07-20,0.2383,0.2422,0.2363,0.2383,1142115
1990-07-23,0.2363,0.2363,0.2304,0.2324,3045580
1990-07-24,0.2286,0.2304,0.2267,0.2286,1750785
1990-07-25,0.2267,0.2324,0.2267,0.2324,704715
1990-07-26,0.2329,0.2329,0.2231,0.2231,1447202
1990-07-27,0.2231,0.2231,0.2213,0.2213,1001692
1990-07-30,0.2193,0.2213,0.2193,0.2213,353702
1990-07-31,0.2213,0.2213,0.2117,0.2117,1196107
1990-08-01,0.2135,0.2213,0.2135,0.2193,1769693
1990-08-02,0.2174,0.2174,0.2117,0.2135,948885
1990-08-03,0.2058,0.2155,0.2039,0.2155,2296213
1990-08-06,0.2076,0.2135,0.2019,0.2019,2969992
1990-08-07,0.2000,0.2076,0.1980,0.2019,1511992
1990-08-08,0.2019,0.2058,0.2019,0.2058,681615
1990-08-09,0.2058,0.2076,0.2039,0.2058,911113
1990-08-10,0.2039,0.2058,0.2039,0.2058,530393
1990-08-13,0.2039,0.2039,0.2000,0.2019,530393
1990-08-14,0.1980,0.2000,0.1980,0.2000,882910
1990-08-15,0.2019,0.2039,0.2000,0.2000,473713
1990-08-16,0.1980,0.2000,0.1960,0.1980,1806280
1990-08-17,0.1960,0.1960,0.1884,0.1902,4321193
1990-08-20,0.1884,0.1902,0.1863,0.1884,1082702
1990-08-21,0.1884,0.1921,0.1843,0.1902,2325920
1990-08-22,0.1884,0.1884,0.1786,0.1786,1247410
1990-08-23,0.1767,0.1767,0.1651,0.1669,2795715
1990-08-24,0.1651,0.1747,0.1651,0.1747,846278
1990-08-27,0.1804,0.2000,0.1804,0.1941,1458000
1990-08-28,0.1960,0.2000,0.1960,0.1980,600605
1990-08-29,0.2000,0.2000,0.1980,0.2000,394207
1990-08-30,0.2000,0.2000,0.1980,0.1980,321307
1990-08-31,0.1960,0.1980,0.1960,0.1960,199792
1990-09-04,0.1960,0.1960,0.1902,0.1902,612907
1990-09-05,0.1902,0.1921,0.1902,0.1921,117278
1990-09-06,0.1921,0.1921,0.1921,0.1921,129580
1990-09-07,0.1921,0.1941,0.1921,0.1941,110717
1990-09-10,0.1960,0.1980,0.1960,0.1960,248407
1990-09-11,0.1960,0.1980,0.1960,0.1980,364500
1990-09-12,0.1980,0.1980,0.1960,0.1960,230683
1990-09-13,0.1960,0.2076,0.1960,0.2076,821993
1990-09-14,0.2076,0.2096,0.2076,0.2076,1603800
1990-09-17,0.2039,0.2135,0.2039,0.2135,2151917
1990-09-18,0.2117,0.2117,0.2076,0.2076,612907
1990-09-19,0.2096,0.2096,0.2076,0.2076,48615
1990-09-20,0.2076,0.2096,0.2076,0.2076,1312200
1990-09-21,0.2117,0.2117,0.2096,0.2096,548117
1990-09-24,0.2076,0.2076,0.2039,0.2039,754515
1990-09-25,0.2019,0.2019,0.1863,0.1902,1441780
1990-09-26,0.1825,0.1843,0.1727,0.1727,1514680
1990-09-27,0.1747,0.1747,0.1708,0.1727,1013720
1990-09-28,0.1747,0.1767,0.1727,0.1767,649220
1990-10-01,0.1804,0.1980,0.1804,0.1980,1142115
1990-10-02,0.2019,0.2117,0.2019,0.2096,1579515
1990-10-03,0.2019,0.2039,0.2019,0.2019,426602
1990-10-04,0.2019,0.2039,0.2019,0.2039,503420
1990-10-05,0.2019,0.2039,0.2019,0.2039,499502
1990-10-08,0.2019,0.2019,0.2000,0.2019,710092
1990-10-09,0.2019,0.2039,0.2019,0.2019,627578
1990-10-10,0.2019,0.2039,0.2000,0.2000,494080
1990-10-11,0.1980,0.1980,0.1902,0.1941,838213
1990-10-12,0.1921,0.1941,0.1902,0.1902,292785
1990-10-15,0.1921,0.1960,0.1902,0.1921,473713
1990-10-16,0.1941,0.2000,0.1941,0.1960,612907
1990-10-17,0.2000,0.2000,0.1960,0.1980,418492
1990-10-18,0.1980,0.1980,0.1941,0.1941,426602
1990-10-19,0.2000,0.2019,0.1980,0.2019,1174510
1990-10-22,0.2000,0.2039,0.2000,0.2019,603293
1990-10-23,0.2000,0.2039,0.2000,0.2039,238793
1990-10-24,0.2019,0.2058,0.2019,0.2039,700478
1990-10-25,0.2058,0.2076,0.2058,0.2058,639880
1990-10-26,0.2064,0.2103,0.2025,0.2045,1696793
1990-10-29,0.2064,0.2082,0.2006,0.2006,6554120
1990-10-30,0.1986,0.1986,0.1947,0.1947,165893
1990-10-31,0.1947,0.1966,0.1927,0.1966,685807
1990-11-01,0.1966,0.1986,0.1947,0.1986,700478
1990-11-02,0.1947,0.2025,0.1947,0.2025,426602
1990-11-05,0.2006,0.2064,0.2006,0.2045,1086620
1990-11-06,0.2025,0.2103,0.2025,0.2082,384593
1990-11-07,0.2064,0.2082,0.2025,0.2025,900315
1990-11-08,0.2025,0.2064,0.2006,0.2006,1920915
1990-11-09,0.1986,0.1986,0.1986,0.1986,157783
1990-11-12,0.2006,0.2045,0.2006,0.2006,821993
1990-11-13,0.2025,0.2025,0.2006,0.2006,1506615
1990-11-14,0.2025,0.2045,0.2006,0.2045,522283
1990-11-15,0.2025,0.2045,0.2006,0.2006,219885
1990-11-16,0.1986,0.2006,0.1986,0.1986,230683
1990-11-19,0.1986,0.2006,0.1986,0.1986,48615
1990-11-20,0.1986,0.2006,0.1986,0.2006,53992
1990-11-21,0.1986,0.2006,0.1986,0.1986,129580
1990-11-23,0.1986,0.1986,0.1966,0.1986,777615
1990-11-26,0.1966,0.1986,0.1947,0.1947,317115
1990-11-27,0.1966,0.1966,0.1947,0.1947,421180
1990-11-28,0.1947,0.1966,0.1947,0.1966,803085
1990-11-29,0.1966,0.1986,0.1947,0.1947,3008993
1990-11-30,0.1889,0.1908,0.1849,0.1849,923415
1990-12-03,0.1849,0.1869,0.1830,0.1830,1579515
1990-12-04,0.1849,0.1869,0.1830,0.1869,4646692
1990-12-05,0.1849,0.1889,0.1830,0.1849,6367815
1990-12-06,0.1849,0.1927,0.1849,0.1889,2824192
1990-12-07,0.1908,0.1947,0.1908,0.1908,718202
1990-12-10,0.1889,0.1986,0.1889,0.1986,3127820
1990-12-11,0.1966,0.1966,0.1966,0.1966,491392
1990-12-12,0.1966,0.2006,0.1947,0.1986,984013
1990-12-13,0.1986,0.2025,0.1986,0.2006,810010
1990-12-14,0.1986,0.2006,0.1966,0.2006,791102
1990-12-17,0.2006,0.2006,0.1986,0.1986,685807
1990-12-18,0.2006,0.2006,0.1966,0.1966,608715
1990-12-19,0.1986,0.1986,0.1947,0.1947,275380
1990-12-20,0.1966,0.2006,0.1966,0.2006,272692
1990-12-21,0.1986,0.1986,0.1927,0.1927,1032583
1990-12-24,0.1947,0.1947,0.1908,0.1927,117278
1990-12-26,0.1908,0.1927,0.1889,0.1908,700478
1990-12-27,0.1889,0.1889,0.1869,0.1869,121515
1990-12-28,0.1889,0.1889,0.1830,0.1830,729000
1990-12-31,0.1810,0.1810,0.1773,0.1773,1677885
1991-01-02,0.1791,0.1810,0.1773,0.1810,984013
1991-01-03,0.1830,0.1849,0.1810,0.1849,390015
1991-01-04,0.1849,0.1869,0.1849,0.1869,182113
1991-01-07,0.1849,0.1869,0.1849,0.1869,413115
1991-01-08,0.1869,0.1889,0.1869,0.1869,996315
1991-01-09,0.1869,0.1927,0.1869,0.1908,704715
1991-01-10,0.1889,0.1927,0.1889,0.1889,384593
1991-01-11,0.1889,0.1908,0.1869,0.1889,886783
1991-01-14,0.1869,0.1889,0.1849,0.1869,904507
1991-01-15,0.1869,0.1908,0.1869,0.1889,1402505
1991-01-16,0.1908,0.1927,0.1889,0.1889,263078
1991-01-17,0.1927,0.2006,0.1927,0.1986,1684810
1991-01-18,0.1966,0.2045,0.1966,0.2006,985517
1991-01-21,0.1986,0.1986,0.1947,0.1947,1074592
1991-01-22,0.1947,0.1947,0.1927,0.1947,1952080
1991-01-23,0.1927,0.1966,0.1927,0.1966,335978
1991-01-24,0.1986,0.2064,0.1986,0.2045,540007
1991-01-25,0.2082,0.2142,0.2082,0.2142,801900
1991-01-28,0.2129,0.2168,0.2129,0.2168,846278
1991-01-29,0.2168,0.2187,0.2168,0.2187,704715
1991-01-30,0.2187,0.2285,0.2187,0.2265,1385100
1991-01-31,0.2343,0.2499,0.2323,0.2499,4600810
1991-02-01,0.2499,0.2577,0.2499,0.2538,6331502
1991-02-04,0.2538,0.2559,0.2520,0.2520,1779307
1991-02-05,0.2499,0.2520,0.2499,0.2520,1623893
1991-02-06,0.2499,0.2635,0.2499,0.2596,4229385
1991-02-07,0.2577,0.2596,0.2538,0.2559,3443705
1991-02-08,0.2538,0.2559,0.2538,0.2538,2459692
1991-02-11,0.2538,0.2752,0.2538,0.2734,8955902
1991-02-12,0.2773,0.2851,0.2734,0.2793,5055615
1991-02-13,0.2752,0.2812,0.2713,0.2812,3115792
1991-02-14,0.2870,0.2890,0.2812,0.2851,5548510
1991-02-15,0.2851,0.2890,0.2851,0.2870,6404402
1991-02-19,0.2832,0.2851,0.2773,0.2812,4136392
1991-02-20,0.2793,0.2793,0.2676,0.2676,1094685
1991-02-21,0.2656,0.2676,0.2596,0.2616,3134700
1991-02-22,0.2656,0.2851,0.2656,0.2752,5475610
1991-02-25,0.2832,0.2851,0.2793,0.2832,2571593
1991-02-26,0.2812,0.2812,0.2773,0.2812,2413810
1991-02-27,0.2812,0.2812,0.2773,0.2812,838213
1991-02-28,0.2812,0.2890,0.2812,0.2851,2624400
1991-03-01,0.2832,0.2929,0.2812,0.2929,1957502
1991-03-04,0.2910,0.2987,0.2910,0.2968,4873502
1991-03-05,0.3007,0.3066,0.2987,0.3026,5111110
1991-03-06,0.3046,0.3124,0.3026,0.3066,4107915
1991-03-07,0.3026,0.3026,0.3007,0.3007,2176202
1991-03-08,0.2949,0.2968,0.2870,0.2890,3415502
1991-03-11,0.2870,0.2870,0.2851,0.2851,892205
1991-03-12,0.2832,0.2851,0.2773,0.2773,1421413
1991-03-13,0.2752,0.2793,0.2695,0.2793,2660713
1991-03-14,0.2832,0.2929,0.2812,0.2870,1560607
1991-03-15,0.2851,0.2870,0.2832,0.2832,1240485
1991-03-18,0.2832,0.2890,0.2812,0.2870,1123207
1991-03-19,0.2870,0.2870,0.2832,0.2832,2936093
1991-03-20,0.2832,0.2890,0.2832,0.2870,1324183
1991-03-21,0.2870,0.2910,0.2870,0.2890,831607
1991-03-22,0.2910,0.2910,0.2890,0.2910,481778
1991-03-25,0.2929,0.2949,0.2910,0.2949,621017
1991-03-26,0.2949,0.3066,0.2949,0.3046,948885
1991-03-27,0.3046,0.3066,0.2987,0.3026,1511992
1991-03-28,0.3026,0.3202,0.3026,0.3163,4410313
1991-04-01,0.3183,0.3183,0.3124,0.3143,965105
1991-04-02,0.3163,0.3280,0.3163,0.3280,1858813
1991-04-03,0.3280,0.3280,0.3241,0.3280,1506615
1991-04-04,0.3260,0.3280,0.3221,0.3260,1757710
1991-04-05,0.3280,0.3280,0.3221,0.3221,408878
1991-04-08,0.3183,0.3221,0.3163,0.3202,712780
